41.435,0.996978759765625
41.568,0.922637939453125
41.725,1.033493041992188
41.796,1.023178100585938
41.800,1.025619506835938
41.803,1.0452880859375
41.809,0.963531494140625
41.876,0.89776611328125
41.882,0.8479156494140625
41.898,0.9641876220703125
41.958,1.001419067382812
42.031,0.975677490234375
42.136,0.9600067138671875
42.191,1.344009399414062
42.197,0.8800048828125
42.273,1.013580322265625
42.349,0.945343017578125
42.364,0.789337158203125
42.429,0.88916015625
42.506,0.9350128173828125
42.587,0.9776458740234375
42.599,0.9397735595703125
42.666,0.9643096923828125
42.745,1.042572021484375
42.823,1.109664916992188
42.836,1.412460327148438
42.905,0.8926849365234375
42.988,1.22320556640625
43.016,0.866485595703125
43.075,0.9188385009765625
43.161,0.8104705810546875
43.232,0.8017425537109375
43.247,0.9156494140625
43.319,1.03955078125
43.397,0.9801483154296875
43.475,1.294281005859375
43.481,1.145584106445312
43.554,0.6961822509765625
43.631,1.261795043945312
43.708,0.71044921875
43.715,0.9169769287109375
43.789,0.89691162109375
43.867,0.88433837890625
43.898,0.8489990234375
43.956,1.081451416015625
44.030,1.039199829101562
44.109,1.088516235351562
44.127,1.361221313476562
44.188,0.8399658203125
44.267,1.189178466796875
44.349,0.7468109130859375
44.364,1.00067138671875
44.426,0.7841949462890625
44.508,0.766387939453125
44.586,1.004043579101562
44.598,1.091445922851562
44.666,1.107589721679688
44.744,1.5186767578125
44.823,0.635467529296875
44.834,1.080474853515625
44.906,0.804901123046875
44.986,0.8986053466796875
45.016,0.8535308837890625
45.158,0.9160308837890625
45.163,0.8751678466796875
45.229,1.051910400390625
45.247,1.055068969726562
45.307,1.124740600585938
45.388,1.293991088867188
45.468,0.8322906494140625
45.480,1.0963134765625
45.547,0.962432861328125
45.627,0.934173583984375
45.705,0.8783416748046875
45.717,0.868194580078125
45.787,0.853179931640625
45.868,0.947021484375
45.897,0.9459686279296875
45.952,1.209869384765625
46.031,1.228851318359375
46.127,1.33538818359375
46.197,0.510223388671875
46.200,1.104095458984375
46.268,0.9172210693359375
46.347,0.878082275390625
46.356,0.9990997314453125
46.424,0.949676513671875
46.518,1.0460205078125
46.587,0.98876953125
46.592,0.9273834228515625
46.674,0.9774627685546875
46.749,1.009796142578125
46.768,0.9826202392578125
46.831,1.015975952148438
46.906,1.013534545898438
46.986,1.06024169921875
47.005,0.9887847900390625
47.074,0.988800048828125
47.147,1.002273559570312
47.232,1.003143310546875
47.241,0.9936676025390625
47.315,0.9847869873046875
